saa128	0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02857143,0.02857143,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02857143,0.02857143,0.00000000,0.00000000,0.22857143,0.17142857,0.02857143,0.00000000,0.00000000,0.00000000,0.00000000,0.05714286,0.02857143,0.00000000,0.00000000,0.00000000,0.02857143,0.00000000,0.00000000,0.00000000,0.02857143,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02857143,0.00000000,0.05714286,0.00000000,0.00000000,0.17142857,0.02857143,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02857143
nrg14	0.00462963,0.00462963,0.01388889,0.00925926,0.00462963,0.00462963,0.00000000,0.00000000,0.05555556,0.05555556,0.00000000,0.00000000,0.02777778,0.02314815,0.02314815,0.00000000,0.06481481,0.04629630,0.01388889,0.01388889,0.01388889,0.00925926,0.00000000,0.06018519,0.01388889,0.01388889,0.03240741,0.01388889,0.00925926,0.00000000,0.02314815,0.00000000,0.00925926,0.00462963,0.00462963,0.00925926,0.06944444,0.00000000,0.00000000,0.00462963,0.05555556,0.05092593,0.00000000,0.00000000,0.05555556,0.00000000,0.00000000,0.00462963,0.00000000,0.05555556,0.01388889,0.01388889,0.01388889,0.00000000,0.00462963,0.01388889,0.01388889,0.03240741,0.00462963,0.00925926
rdp23	0.01282051,0.01282051,0.01282051,0.00000000,0.00427350,0.00427350,0.00000000,0.00000000,0.07692308,0.07692308,0.00000000,0.00000000,0.03418803,0.02991453,0.02991453,0.00000000,0.04273504,0.03418803,0.00854701,0.00427350,0.04700855,0.04273504,0.00427350,0.02564103,0.01282051,0.01282051,0.01282051,0.02136752,0.00427350,0.00000000,0.02136752,0.00427350,0.00427350,0.00427350,0.00427350,0.00000000,0.10256410,0.00000000,0.00000000,0.00854701,0.03418803,0.03418803,0.00000000,0.00000000,0.04273504,0.00000000,0.00000000,0.00427350,0.01282051,0.04700855,0.00854701,0.00427350,0.04273504,0.00427350,0.00000000,0.01282051,0.01282051,0.01282051,0.00427350,0.00427350
mjm248	0.00366300,0.00366300,0.00366300,0.00000000,0.00366300,0.00366300,0.00000000,0.00000000,0.05860806,0.03296703,0.01098901,0.01098901,0.06227106,0.05494505,0.02564103,0.01465201,0.02197802,0.01465201,0.00366300,0.00366300,0.01465201,0.00732601,0.00000000,0.03663004,0.01465201,0.01465201,0.01465201,0.02197802,0.01831502,0.01465201,0.03663004,0.00732601,0.00000000,0.00366300,0.00366300,0.01098901,0.05494505,0.01465201,0.01098901,0.00732601,0.07692308,0.03663004,0.02197802,0.01465201,0.03663004,0.02197802,0.01465201,0.01465201,0.00366300,0.02564103,0.00366300,0.00366300,0.00732601,0.00000000,0.00732601,0.01465201,0.01465201,0.01831502,0.00000000,0.02197802
ams396	0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05172414,0.04310345,0.00000000,0.00000000,0.03448276,0.02586207,0.00862069,0.01724138,0.05172414,0.01724138,0.03448276,0.03448276,0.04310345,0.04310345,0.00000000,0.02586207,0.00862069,0.00862069,0.00000000,0.05172414,0.00862069,0.00000000,0.06034483,0.00000000,0.00000000,0.00000000,0.00000000,0.00862069,0.06034483,0.00862069,0.00862069,0.00862069,0.02586207,0.00862069,0.01724138,0.01724138,0.02586207,0.01724138,0.01724138,0.00000000,0.00862069,0.02586207,0.03448276,0.03448276,0.04310345,0.00000000,0.00000000,0.01724138,0.01724138,0.00000000,0.01724138,0.00862069
jaw154	0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05555556,0.02777778,0.02777778,0.02777778,0.05555556,0.02777778,0.02777778,0.00000000,0.08333333,0.05555556,0.02777778,0.02777778,0.02777778,0.02777778,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02777778,0.02777778,0.00000000,0.05555556,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02777778,0.02777778,0.02777778,0.02777778,0.02777778,0.02777778,0.00000000,0.00000000,0.02777778,0.00000000,0.00000000,0.02777778,0.00000000,0.05555556,0.02777778,0.02777778,0.02777778,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02777778
mac276	0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01219512,0.01219512,0.08536585,0.06097561,0.02439024,0.02439024,0.03658537,0.00000000,0.00000000,0.00000000,0.03658537,0.03658537,0.00000000,0.00000000,0.03658537,0.03658537,0.00000000,0.08536585,0.03658537,0.01219512,0.00000000,0.03658537,0.01219512,0.00000000,0.04878049,0.00000000,0.00000000,0.00000000,0.00000000,0.01219512,0.08536585,0.04878049,0.04878049,0.02439024,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01219512,0.00000000,0.03658537,0.00000000,0.00000000,0.03658537,0.00000000,0.00000000,0.03658537,0.01219512,0.00000000,0.00000000,0.01219512
hwf2	0.03488372,0.03488372,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06976744,0.06976744,0.00000000,0.00000000,0.06976744,0.06976744,0.06976744,0.00000000,0.01162791,0.01162791,0.00000000,0.00000000,0.03488372,0.03488372,0.00000000,0.02325581,0.00000000,0.00000000,0.01162791,0.01162791,0.00000000,0.00000000,0.03488372,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06976744,0.00000000,0.00000000,0.00000000,0.09302326,0.09302326,0.00000000,0.00000000,0.09302326,0.00000000,0.00000000,0.00000000,0.00000000,0.01162791,0.00000000,0.00000000,0.03488372,0.00000000,0.00000000,0.00000000,0.00000000,0.01162791,0.00000000,0.00000000
mhr19	0.03465347,0.03465347,0.03960396,0.02970297,0.00495050,0.00495050,0.00990099,0.00990099,0.06930693,0.05445545,0.00990099,0.00990099,0.03465347,0.01485149,0.00495050,0.00990099,0.07425743,0.06930693,0.00495050,0.00495050,0.02475248,0.02475248,0.00000000,0.00495050,0.00000000,0.00000000,0.00000000,0.01485149,0.00000000,0.00000000,0.06930693,0.00000000,0.02970297,0.00495050,0.00495050,0.00990099,0.05445545,0.00990099,0.00990099,0.02475248,0.01485149,0.00495050,0.00990099,0.00990099,0.00495050,0.01485149,0.01485149,0.00000000,0.00000000,0.06930693,0.00495050,0.00495050,0.02475248,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00495050,0.00000000
rwm27	0.01149425,0.01149425,0.01149425,0.01149425,0.00000000,0.00000000,0.00000000,0.00000000,0.06896552,0.06896552,0.00000000,0.00000000,0.04597701,0.03448276,0.03448276,0.00000000,0.02298851,0.02298851,0.00000000,0.00000000,0.06896552,0.06896552,0.00000000,0.02298851,0.02298851,0.02298851,0.00000000,0.02298851,0.01149425,0.00000000,0.01149425,0.00000000,0.01149425,0.00000000,0.00000000,0.00000000,0.09195402,0.00000000,0.00000000,0.01149425,0.03448276,0.03448276,0.00000000,0.00000000,0.04597701,0.00000000,0.00000000,0.01149425,0.00000000,0.02298851,0.00000000,0.00000000,0.06896552,0.00000000,0.00000000,0.02298851,0.02298851,0.00000000,0.01149425,0.01149425
